1944,,1345,Ps.,"Вατοπαιδίου, 1228",Mount Athos,Greece
1945,,15th century,Ps.Od.,"Вατοπαιδίου, 1230",Mount Athos,Greece
1946,,16th century,Ps.Od.,"Вατοπαιδίου, 1234",Mount Athos,Greece
1947,,16th century,Ps.Od.,"Вατοπαιδίου, 1235",Mount Athos,Greece
1948,,15th century,Ps.,"Вατοπαιδίου, 1236",Mount Athos,Greece
1949,,16th century,Ps.,"Вατοπαιδίου, 1237",Mount Athos,Greece
1950,,16th century,Ps.,"Вατοπαιδίου, 1238",Mount Athos,Greece
1951,,16th century,Ps.,"Вατοπαιδίου, 1240",Mount Athos,Greece
1952,,16th century,Ps.,"Вατοπαιδίου, 1241",Mount Athos,Greece
1953,,16th century,Ps.,"Вατοπαιδίου, 1242",Mount Athos,Greece
1954,,1592,Ps.,"Вατοπαιδίου, 1245",Mount Athos,Greece
1955,,15th century,Ps.,"Вατοπαιδίου, 1246",Mount Athos,Greece
1956,,13th century,Ps.,"Διονυσίου, 586 B, Bl. 1",Mount Athos,Greece
1957,,14th century,Ps.,"Διονυσίου, K-348/663 - Euth. 592",Mount Athos,Greece
1958,,14th century,Ps.,"Διονυσίου, K-349/664 - Euth. 656",Mount Athos,Greece
1959,,16th century,Ps.,"Έσφιγμένου, Inv.-Nr. 79",Mount Athos,Greece
1960,,13th century,Cat. in Ps.Od.,"Ίβήρων, 53 (4173)",Mount Athos,Greece
1961,,13th century,Ps.Od.,"Ίβήρων, 65 (4185)",Mount Athos,Greece
1962,,XIVA,Ps.Od.,"Ίβήρων, 1572",Mount Athos,Greece
1963,,1302,Ps.,"Κωνσταμονίτου, 110",Mount Athos,Greece
1964,,13th century,Ps.,"Λαύρα, 123 (Β 3)",Mount Athos,Greece
1965,,1302,Ps.,"Λαύρα, 135 (Β 15)",Mount Athos,Greece
1966,,15th century,Ps.Od.,"Λαύρα, 917 (Θ 55)",Mount Athos,Greece
1967,,16th century,Ps.,"Λαύρα, 1164 (Ι 80)",Mount Athos,Greece
1968,,15th century,Ps.,"Λαύρα, 1222 (Ι 138)",Mount Athos,Greece
1969,,15th century,Ps.,"Λαύρα, 1313 (Κ 26)",Mount Athos,Greece
1970,,1562,Ps.,"Λαύρα, 1359 (Κ 72)",Mount Athos,Greece
1971,,1598,Ps.,"Λαύρα, 1567 (Λ 76)",Mount Athos,Greece
1972,,15th century,Ps.,"Λαύρα, 1667 (Λ 176)",Mount Athos,Greece
1973,,undated,Ps.,"Λαύρα, 1694 (М 3)",Mount Athos,Greece
1974,,undated,Ps.,"Λαύρα, 1740 (М 49)",Mount Athos,Greece
1975,,undated,Ps.,"Λαύρα, 1741 (М 50)",Mount Athos,Greece
1976,,16th century,Cat. in Ps.,"Λαύρα, 1887 (Θ 76β)",Mount Athos,Greece
1977,,1566,Ps.Od.,"Ξηροποτάμοὒ, 247",Mount Athos,Greece
1978,,13th century,Ps.Od.,"Walters Art Gall., W.733",Baltimore,United States
1979,,???,Cat. in Ps.Od. (??) missing,"Orthodox, Ms. 11",Berat,Albania
1980,,???,Cat. in Ps.Od. (??) missing,"Orthodox, Ms. 37",Berat,Albania
1981,,???,Ps.Od.,"Kath.-Bibl., 5",Veria,Greece
1982,,15th/16th century,Ps.Od.,"Kath.-Bibl., 6",Veria,Greece
1983,,?,Ps.,"Bibl. Royale, IV 54",Brussels,Belgium
1984,,16th century,Ps.,"Bibl. Royale, IV 100",Brussels,Belgium
1985,,1460-70,Ps.,"Bibl. Royale, IV 602",Brussels,Belgium
1986,,1591,Ps.,"Bibl. Royale, IV 733",Brussels,Belgium
1987,,c. 1200,Ps.Od.,"Duke Univ. Libr., Ms. Gr. 34",Durham,United States
1988,,1434,Ps.Od.,"Duke Univ. Libr., Ms. Gr. 55",Durham,United States
1989,,16th century,Cat. in Ps.,"Μονή Όλυμπ., 54",Elassona,Greece
1990,,15th century,Cat. in Ps.,"Μονή Όλυμπ., 182",Elassona,Greece
1991,,15th century,Ps.,"Matenadaran, gr. 77",Yerevan,Armenia
1992,,16th? century,Ps.,Μονή Γεωργ. Хουτ.; 3 ε,Gümüşhane,Turkey
1993,,16th century,Ps.Od.,"Ζάβορδα, Νικαν. 47",,Greece
1994,,16th century,Ps.Od.,"Ζάβορδα, Νικαν. 56",,Greece
1995,,15th century,Ps.Od.,"Ζάβορδα, Νικαν. 71",,Greece
1996,,16th century,Ps.Od.,"Ζάβορδα, Νικαν. 79",,Greece
1997,,16th century,Ps.Od.,"Ζάβορδα, Νικαν. 112",,Greece
1998,,15th century,Ps.Od.,"Ζάβορδα, Νικαν. 128",,Greece
1999,,16th century,Ps.Od.,"Ζάβορδα, Νικαν. 131",,Greece
2000,,1516,Ps.Od.,"Δημ. Βιβλ., 7",Hinterland,Greece
